,Driver,TeamName_x,GridPosition,Finish_Position,Status,Median_lap_time,team_dif,Deg_Rate_Weighted,delta_to_pole,Qual_Position,Year,Location,dnf,fp2_median_pace,fp2_team_dif,fp2_deg_rate
204,OCO,Alpine,6.0,5.0,Finished,71.26,0.0870000000000033,0.01467819665759716,0.7420000000000044,5.0,2022,Spielberg,False,69.884,0.08450000000000557,0.07291333333333513
205,MSC,Haas F1 Team,9.0,6.0,+1 Lap,71.16,-0.1255000000000024,0.014933795712485374,1.027000000000001,7.0,2022,Spielberg,False,71.515,0.4059999999999917,-0.005424098124098561
206,NOR,McLaren,10.0,7.0,+1 Lap,71.32849999999999,-0.21350000000001046,0.02538623370683923,20.863,15.0,2022,Spielberg,False,70.2735,-0.24250000000000682,0.03976396011396109
207,MAG,Haas F1 Team,7.0,8.0,+1 Lap,71.2855,0.1255000000000024,0.033877470355730264,0.8950000000000102,6.0,2022,Spielberg,False,71.10900000000001,-0.4059999999999917,0.061053538461536265
208,RIC,McLaren,11.0,9.0,+1 Lap,71.542,0.21350000000001046,0.0279133667367056,1.6290000000000049,16.0,2022,Spielberg,False,70.516,0.24250000000000682,0.3355055524185969
209,ALO,Alpine,19.0,10.0,+1 Lap,71.173,-0.0870000000000033,0.0012525713811585009,1.1189999999999998,8.0,2022,Spielberg,False,69.7995,-0.08450000000000557,-0.05022727272727368
210,BOT,Alfa Romeo,0.0,11.0,+1 Lap,71.324,-0.20649999999999125,0.039855645161291135,1.335000000000008,12.0,2022,Spielberg,False,71.668,1.2035000000000053,0.049674192474193996
211,ALB,Williams,15.0,12.0,+1 Lap,71.563,-0.6884999999999906,0.044026782933665326,1.2460000000000093,11.0,2022,Spielberg,False,70.1875,-1.0125000000000028,-0.04563166666666588
212,STR,Aston Martin,12.0,13.0,+1 Lap,71.74,0.3889999999999958,0.04617516449493425,1.8629999999999995,17.0,2022,Spielberg,False,70.633,-0.1389999999999958,0.33021001188354004
213,ZHO,Alfa Romeo,13.0,14.0,+1 Lap,71.53049999999999,0.20649999999999125,0.07681210653752883,1.9170000000000016,18.0,2022,Spielberg,False,70.4645,-1.2035000000000053,0.012645947156290914
214,GAS,AlphaTauri,14.0,15.0,+1 Lap,71.426,-0.3504999999999967,0.04482307692307578,1.176000000000002,10.0,2022,Spielberg,False,70.2,-0.7349999999999994,0.0160562895927596
215,TSU,AlphaTauri,16.0,16.0,+1 Lap,71.7765,0.3504999999999967,0.06335228951255824,1.8670000000000044,14.0,2022,Spielberg,False,70.935,0.7349999999999994,-0.07715392156862788
216,VET,Aston Martin,18.0,17.0,+1 Lap,71.351,-0.3889999999999958,0.043044718668630404,2.0990000000000038,20.0,2022,Spielberg,False,70.77199999999999,0.1389999999999958,0.01565558416914977
217,SAI,Ferrari,3.0,18.0,Power Unit,70.441,0.31100000000000705,0.04835945119968733,0.08200000000000784,3.0,2022,Spielberg,False,69.929,0.1039999999999992,0.060631868131867904
218,LAT,Williams,17.0,19.0,Undertray,72.2515,0.6884999999999906,0.11723636363636267,2.0190000000000055,19.0,2022,Spielberg,False,71.2,1.0125000000000028,0.051610411255411374
219,PER,Red Bull Racing,5.0,20.0,Collision damage,72.818,2.647999999999996,0.0657688311688305,1.4740000000000038,13.0,2022,Spielberg,False,70.058,0.9350000000000165,0.03617195767195708
220,VER,Red Bull Racing,2.0,1.0,Finished,98.095,-0.49500000000000455,0.01593718644657901,0.30400000000000205,2.0,2022,Le Castellet,False,97.735,-0.48749999999999716,7.461285714285709
221,HAM,Mercedes,4.0,2.0,Finished,98.6005,-0.06400000000000716,0.014572222134301272,0.8930000000000007,4.0,2022,Le Castellet,False,99.068,0.3919999999999959,-4.076250000000008
222,RUS,Mercedes,6.0,3.0,Finished,98.6645,0.06400000000000716,-0.028199645496698986,1.2590000000000003,6.0,2022,Le Castellet,False,98.676,-0.3919999999999959,0.6898999999999955
223,PER,Red Bull Racing,3.0,4.0,Finished,98.59,0.49500000000000455,-0.0012446389288932231,0.46299999999999386,3.0,2022,Le Castellet,False,98.2225,0.48749999999999716,0.3326999999999938
224,SAI,Ferrari,19.0,5.0,Finished,98.4645,-0.4444999999999908,0.016828587752442052,0.20900000000000318,9.0,2022,Le Castellet,False,98.4685,-0.030499999999989313,0.1511999999999964
225,ALO,Alpine,7.0,6.0,Finished,99.531,-0.2569999999999908,-0.036978511884644655,1.6800000000000068,7.0,2022,Le Castellet,False,99.33850000000001,-0.42899999999998784,1.4291934446505867
226,NOR,McLaren,5.0,7.0,Finished,99.695,-0.16800000000000637,-0.009565069843414044,1.1599999999999966,5.0,2022,Le Castellet,False,99.327,-0.3165000000000049,5.3479999999999945
227,OCO,Alpine,10.0,8.0,Finished,99.788,0.2569999999999908,-0.024471386729750168,2.176000000000002,12.0,2022,Le Castellet,False,99.7675,0.42899999999998784,1.3672828695114407
228,RIC,McLaren,9.0,9.0,Finished,99.863,0.16800000000000637,-0.0077120648867841386,2.049999999999997,11.0,2022,Le Castellet,False,99.6435,0.3165000000000049,1.067860317460322
229,STR,Aston Martin,15.0,10.0,Finished,99.905,-0.0049999999999954525,-0.01571255773347072,2.566999999999993,17.0,2022,Le Castellet,False,99.433,0.2670000000000101,0.521254578754585
230,VET,Aston Martin,12.0,11.0,Finished,99.91,0.0049999999999954525,-0.01831205643798395,2.4039999999999964,14.0,2022,Le Castellet,False,99.166,-0.2670000000000101,1.5549156519156535
231,GAS,AlphaTauri,14.0,12.0,Finished,100.157,-0.960000000000008,-0.04602620536217061,2.566999999999993,16.0,2022,Le Castellet,False,99.32900000000001,-0.41149999999998954,1.5066852440662837
232,ALB,Williams,13.0,13.0,Finished,100.09,-0.6640000000000015,-0.01489146107919158,2.4350000000000023,15.0,2022,Le Castellet,False,99.77,-0.5529999999999973,3.4250730769230753
233,BOT,Alfa Romeo,11.0,14.0,Finished,99.976,-0.37300000000000466,-0.0039021514295849474,2.180000000000007,13.0,2022,Le Castellet,False,99.673,-0.3569999999999993,-0.5145015873015859
234,MSC,Haas F1 Team,17.0,15.0,Finished,100.0385,-0.11199999999999477,0.016932340571851633,2.8289999999999935,19.0,2022,Le Castellet,False,101.343,1.105000000000004,-0.37169142857142756
235,ZHO,Alfa Romeo,16.0,16.0,+6 Laps,100.349,0.37300000000000466,0.08141741602263022,2.8020000000000067,18.0,2022,Le Castellet,False,100.03,0.3569999999999993,0.16986593406593353
236,LAT,Williams,18.0,17.0,Collision damage,100.754,0.6640000000000015,-0.01609850746268486,2.921999999999997,20.0,2022,Le Castellet,False,100.323,0.5529999999999973,0.10200079744817075
237,MAG,Haas F1 Team,20.0,18.0,Collision damage,100.1505,0.11199999999999477,0.0828680950987351,1.777000000000001,10.0,2022,Le Castellet,False,100.238,-1.105000000000004,1.6549677514792909
238,LEC,Ferrari,1.0,19.0,Accident,98.90899999999999,0.4444999999999908,,0.0,1.0,2022,Le Castellet,False,98.499,0.030499999999989313,0.13459999999999772
239,TSU,AlphaTauri,8.0,20.0,Undertray,101.117,0.960000000000008,0.2191999999999953,1.9080000000000013,8.0,2022,Le Castellet,False,99.7405,0.41149999999998954,0.05619444444444789
240,VER,Red Bull Racing,10.0,1.0,Finished,83.4625,-0.332499999999996,0.049184223030353115,1.445999999999998,10.0,2022,Budapest,False,84.346,-0.3064999999999998,0.5862067226890717
241,HAM,Mercedes,7.0,2.0,Finished,83.669,-0.18500000000000227,0.08424409556106394,0.7650000000000006,7.0,2022,Budapest,False,91.228,5.799999999999997,5.522099999999999
242,RUS,Mercedes,1.0,3.0,Finished,83.854,0.18500000000000227,0.051147699352228855,0.0,1.0,2022,Budapest,False,85.428,-5.799999999999997,1.1691454545454576
243,SAI,Ferrari,2.0,4.0,Finished,83.8775,0.2814999999999941,0.06984335177843982,0.04400000000001114,2.0,2022,Budapest,False,83.63,0.06699999999999307,-0.5251428571428531
244,PER,Red Bull Racing,11.0,5.0,Finished,83.795,0.332499999999996,0.027845976157903518,1.13900000000001,11.0,2022,Budapest,False,84.6525,0.3064999999999998,1.2912972027972025
245,LEC,Ferrari,3.0,6.0,Finished,83.596,-0.2814999999999941,0.06350949912322021,0.18999999999999773,3.0,2022,Budapest,False,83.563,-0.06699999999999307,4.161863186813187
246,NOR,McLaren,4.0,7.0,Finished,84.27250000000001,-0.7894999999999897,0.10888978623503835,0.3920000000000101,4.0,2022,Budapest,False,84.567,-0.6830000000000069,1.3308575757575831
247,ALO,Alpine,6.0,8.0,+1 Lap,85.099,-0.10599999999999454,-0.011758713902830923,0.7010000000000076,6.0,2022,Budapest,False,85.517,-0.11899999999999977,0.6362669552669605
248,OCO,Alpine,5.0,9.0,+1 Lap,85.205,0.10599999999999454,-0.00772398381579525,0.6410000000000053,5.0,2022,Budapest,False,85.636,0.11899999999999977,2.342742105263167
249,VET,Aston Martin,18.0,10.0,+1 Lap,84.974,-0.06699999999999307,0.03785892892409044,1.8960000000000008,18.0,2022,Budapest,False,84.546,0.1910000000000025,2.0400178571428613
250,STR,Aston Martin,14.0,11.0,+1 Lap,85.041,0.06699999999999307,0.07201429937362899,1.7600000000000051,14.0,2022,Budapest,False,84.355,-0.1910000000000025,-0.09490311688311685
251,GAS,AlphaTauri,0.0,12.0,+1 Lap,85.03999999999999,-0.45700000000000784,0.017302779520563503,2.1500000000000057,19.0,2022,Budapest,False,85.3765,-0.3165000000000049,1.5838448979591857
252,ZHO,Alfa Romeo,12.0,13.0,+1 Lap,85.4025,0.24750000000000227,0.12291123463971429,1.195999999999998,12.0,2022,Budapest,False,84.907,-0.16400000000000148,2.1264500000000037
253,MSC,Haas F1 Team,15.0,14.0,+1 Lap,85.6155,-0.069500000000005,0.04166940109007086,1.8250000000000028,15.0,2022,Budapest,False,87.867,2.097999999999999,3.2747454545454575
254,RIC,McLaren,9.0,15.0,+1 Lap,85.062,0.7894999999999897,0.015662218680650156,1.0020000000000095,9.0,2022,Budapest,False,85.25,0.6830000000000069,2.0439333333333356
255,MAG,Haas F1 Team,13.0,16.0,+1 Lap,85.685,0.069500000000005,0.02209025372733944,1.4480000000000075,13.0,2022,Budapest,False,85.769,-2.097999999999999,1.5366633171176673
256,ALB,Williams,17.0,17.0,+1 Lap,85.225,-0.3120000000000118,0.12826183376409428,1.8790000000000049,17.0,2022,Budapest,False,86.069,0.23200000000001353,0.0829642857142856
257,LAT,Williams,19.0,18.0,+1 Lap,85.537,0.3120000000000118,0.129179812458932,2.192999999999998,20.0,2022,Budapest,False,85.83699999999999,-0.23200000000001353,1.6018659340659347
258,TSU,AlphaTauri,16.0,19.0,+2 Laps,85.497,0.45700000000000784,0.12559007431256203,1.8629999999999995,16.0,2022,Budapest,False,85.693,0.3165000000000049,1.2654040000000004
259,BOT,Alfa Romeo,8.0,20.0,Power Unit,85.155,-0.24750000000000227,0.015612767616026584,0.7800000000000011,8.0,2022,Budapest,False,85.071,0.16400000000000148,1.460163636363636
260,VER,Red Bull Racing,14.0,1.0,Finished,112.3275,-0.3435000000000059,0.17762912087912566,0.0,1.0,2022,Spa-Francorchamps,False,107.699,-7.486499999999992,
261,PER,Red Bull Racing,2.0,2.0,Finished,112.671,0.3435000000000059,0.15879656593406508,0.796999999999997,3.0,2022,Spa-Francorchamps,False,115.18549999999999,7.486499999999992,-2.4737999999999993
262,SAI,Ferrari,1.0,3.0,Finished,112.71,-1.865000000000009,0.07239213085764568,0.6319999999999908,2.0,2022,Spa-Francorchamps,False,110.3765,-1.3055000000000092,
263,RUS,Mercedes,5.0,4.0,Finished,113.302,,0.0997163207163239,2.11099999999999,8.0,2022,Spa-Francorchamps,False,112.615,-2.0884999999999962,1.7680000000000098
264,ALO,Alpine,3.0,5.0,Finished,114.155,-0.42099999999999227,0.0013980889799838235,1.7029999999999887,6.0,2022,Spa-Francorchamps,False,108.911,-1.4950000000000045,-2.8754857142857193
265,LEC,Ferrari,15.0,6.0,Finished,114.575,1.865000000000009,0.0046230665950589365,0.887999999999991,4.0,2022,Spa-Francorchamps,False,111.682,1.3055000000000092,-2.2348593220339
266,OCO,Alpine,16.0,7.0,Finished,114.576,0.42099999999999227,0.053025893611031556,1.5150000000000006,5.0,2022,Spa-Francorchamps,False,110.406,1.4950000000000045,-1.9503214285714179
267,VET,Aston Martin,10.0,8.0,Finished,114.498,-0.08199999999999363,0.0060041666666661615,2.678999999999988,16.0,2022,Spa-Francorchamps,False,113.412,4.248000000000005,0.01489285714285669
268,GAS,AlphaTauri,0.0,9.0,Finished,114.254,-0.10799999999998988,0.09394612288296575,2.161999999999992,12.0,2022,Spa-Francorchamps,False,109.352,-0.45349999999999113,-2.4900775862069
269,ALB,Williams,6.0,10.0,Finished,114.63,-0.8880000000000052,0.08658117647058898,2.171999999999997,9.0,2022,Spa-Francorchamps,False,113.465,-0.2469999999999999,
270,STR,Aston Martin,9.0,11.0,Finished,114.58,0.08199999999999363,0.15417341176470933,2.945999999999998,14.0,2022,Spa-Francorchamps,False,109.164,-4.248000000000005,-3.288371428571433
271,NOR,McLaren,17.0,12.0,Finished,114.98,-0.09799999999999898,0.1695731786731801,2.512999999999991,10.0,2022,Spa-Francorchamps,False,112.479,-0.007999999999995566,
272,TSU,AlphaTauri,0.0,13.0,Finished,114.362,0.10799999999998988,0.1260417461326553,3.026999999999987,19.0,2022,Spa-Francorchamps,False,109.8055,0.45349999999999113,2.349720930232562
273,ZHO,Alfa Romeo,18.0,14.0,Finished,114.843,,0.23826433566433564,2.4199999999999875,13.0,2022,Spa-Francorchamps,False,110.637,-0.46000000000000796,-0.8489999999999993
274,RIC,McLaren,7.0,15.0,Finished,115.078,0.09799999999999898,0.07027194322705041,2.1019999999999897,11.0,2022,Spa-Francorchamps,False,112.487,0.007999999999995566,
275,MAG,Haas F1 Team,12.0,16.0,+1 Lap,114.773,-0.515500000000003,0.11901224895793983,2.891999999999996,18.0,2022,Spa-Francorchamps,False,109.691,-5.4410000000000025,
276,MSC,Haas F1 Team,19.0,17.0,+1 Lap,115.2885,0.515500000000003,0.14783723076923025,4.052999999999997,15.0,2022,Spa-Francorchamps,False,115.132,5.4410000000000025,-0.26252820512819386
277,LAT,Williams,11.0,18.0,+1 Lap,115.518,0.8880000000000052,0.15141677807486764,2.73599999999999,17.0,2022,Spa-Francorchamps,False,113.712,0.2469999999999999,
278,BOT,Alfa Romeo,13.0,19.0,Accident,,,,4.200999999999993,20.0,2022,Spa-Francorchamps,False,111.09700000000001,0.46000000000000796,1.473949206349216
279,HAM,Mercedes,4.0,20.0,Collision damage,,,,1.8379999999999939,7.0,2022,Spa-Francorchamps,False,114.70349999999999,2.0884999999999962,8.945399999999996
280,VER,Red Bull Racing,1.0,1.0,Finished,76.102,-0.3089999999999975,0.024926478051422608,0.0,1.0,2022,Zandvoort,False,,,
281,RUS,Mercedes,6.0,2.0,Finished,76.3065,-0.028500000000008185,-0.02438412891456258,0.8050000000000068,6.0,2022,Zandvoort,False,,,
282,LEC,Ferrari,2.0,3.0,Finished,76.369,-0.44700000000000273,0.005918864062766331,0.021000000000000796,2.0,2022,Zandvoort,False,,,
283,HAM,Mercedes,4.0,4.0,Finished,76.33500000000001,0.028500000000008185,-0.04702473588986089,0.3059999999999974,4.0,2022,Zandvoort,False,,,
284,PER,Red Bull Racing,5.0,5.0,Finished,76.411,0.3089999999999975,0.043030483268567093,0.7349999999999994,5.0,2022,Zandvoort,False,,,
285,ALO,Alpine,13.0,6.0,Finished,76.845,-0.07250000000000512,0.06192126103320129,1.2710000000000008,13.0,2022,Zandvoort,False,,,
286,NOR,McLaren,7.0,7.0,Finished,76.873,-1.0074999999999932,-0.002052558594776081,0.8320000000000078,7.0,2022,Zandvoort,False,,,
287,SAI,Ferrari,3.0,8.0,Finished,76.816,0.44700000000000273,-0.0010045319774893491,0.09199999999999875,3.0,2022,Zandvoort,False,,,
288,OCO,Alpine,12.0,9.0,Finished,76.9175,0.07250000000000512,-0.013897087459976374,1.2630000000000052,12.0,2022,Zandvoort,False,,,
289,STR,Aston Martin,10.0,10.0,Finished,77.011,-0.6530000000000058,-0.006960792660485328,1.073999999999998,10.0,2022,Zandvoort,False,,,
290,GAS,AlphaTauri,11.0,11.0,Finished,77.281,-0.2989999999999924,0.03651562300202978,1.1700000000000017,11.0,2022,Zandvoort,False,,,
291,ALB,Williams,15.0,12.0,Finished,77.4445,-0.8199999999999932,0.011502461770760286,1.460000000000008,15.0,2022,Zandvoort,False,,,
292,MSC,Haas F1 Team,8.0,13.0,Finished,77.4005,-0.20400000000000773,-0.025697455046497245,1.0999999999999943,8.0,2022,Zandvoort,False,,,
293,VET,Aston Martin,19.0,14.0,Finished,77.664,0.6530000000000058,-0.03349295226086964,2.0490000000000066,19.0,2022,Zandvoort,False,,,
294,MAG,Haas F1 Team,18.0,15.0,Finished,77.6045,0.20400000000000773,0.008708667996989987,1.9770000000000039,18.0,2022,Zandvoort,False,,,
295,ZHO,Alfa Romeo,14.0,16.0,Finished,77.553,-0.2710000000000008,0.034223097899862706,1.3619999999999948,14.0,2022,Zandvoort,False,,,
296,RIC,McLaren,17.0,17.0,Finished,77.8805,1.0074999999999932,0.015087100389847256,1.7390000000000043,17.0,2022,Zandvoort,False,,,
297,LAT,Williams,20.0,18.0,+1 Lap,78.2645,0.8199999999999932,-0.05284067640488083,3.0109999999999957,20.0,2022,Zandvoort,False,,,
298,BOT,Alfa Romeo,16.0,19.0,Engine,77.824,0.2710000000000008,0.036893287669459415,1.6189999999999998,16.0,2022,Zandvoort,False,,,
299,TSU,AlphaTauri,9.0,20.0,Differential,77.58,0.2989999999999924,0.006247863247862064,2.2139999999999986,9.0,2022,Zandvoort,False,,,
300,VER,Red Bull Racing,7.0,1.0,Finished,85.4045,-0.785499999999999,0.002662406015037837,0.14499999999999602,2.0,2022,Monza,False,86.0985,-0.24450000000000216,3.3835664182467324
301,LEC,Ferrari,1.0,2.0,Finished,85.49000000000001,-1.100999999999999,0.009947259192419514,0.0,1.0,2022,Monza,False,87.8375,1.505500000000012,5.807032
302,RUS,Mercedes,2.0,3.0,Finished,86.087,-0.9230000000000018,-0.010283455674759894,1.3810000000000002,6.0,2022,Monza,False,86.37049999999999,-0.353500000000011,-0.06007142857143369
303,SAI,Ferrari,18.0,4.0,Finished,86.59100000000001,1.100999999999999,-0.06821428571428771,0.2680000000000007,3.0,2022,Monza,False,86.332,-1.505500000000012,-2.8189547454431136
304,HAM,Mercedes,19.0,5.0,Finished,87.01,0.9230000000000018,-0.11149090909091043,1.3629999999999995,5.0,2022,Monza,False,86.724,0.353500000000011,2.370044155844155
305,PER,Red Bull Racing,13.0,6.0,Finished,86.19,0.785499999999999,-0.025749454824800618,1.0450000000000017,4.0,2022,Monza,False,86.343,0.24450000000000216,3.4446988155668365
306,NOR,McLaren,3.0,7.0,Finished,87.082,-0.17800000000001148,-0.05399999999999886,1.4230000000000018,7.0,2022,Monza,False,86.882,-0.12399999999999523,-0.03671461038961127
307,GAS,AlphaTauri,5.0,8.0,Finished,87.33,0.0010000000000047748,0.002254700854697755,2.4869999999999948,9.0,2022,Monza,False,86.741,-0.2819999999999965,0.671383709273181
308,DEV,Williams,8.0,9.0,Finished,87.328,-0.018000000000000682,0.013984615384614233,2.3100000000000023,13.0,2022,Monza,False,,,
309,ZHO,Alfa Romeo,9.0,10.0,Finished,87.281,-0.35599999999999454,0.01938598290598227,2.415999999999997,14.0,2022,Monza,False,87.36099999999999,0.4369999999999834,0.6039998827437976
310,OCO,Alpine,14.0,11.0,Finished,87.16,-0.48150000000001114,-0.005487692307693192,1.968999999999994,11.0,2022,Monza,False,87.02850000000001,0.41150000000000375,1.4957568855932166
311,MSC,Haas F1 Team,17.0,12.0,Finished,87.537,-0.3429999999999893,-0.03847272727272588,2.843999999999994,20.0,2022,Monza,False,86.783,-0.7309999999999945,
312,BOT,Alfa Romeo,15.0,13.0,+1 Lap,87.637,0.35599999999999454,-0.048033333333329535,2.073999999999998,12.0,2022,Monza,False,86.924,-0.4369999999999834,0.8952469275210093
313,TSU,AlphaTauri,20.0,14.0,+1 Lap,87.329,-0.0010000000000047748,0.0002107692307678227,1.8589999999999947,15.0,2022,Monza,False,87.023,0.2819999999999965,0.5787996806245566
314,LAT,Williams,10.0,15.0,+1 Lap,87.346,0.018000000000000682,0.02836600985221566,2.426000000000002,16.0,2022,Monza,False,87.299,0.01300000000000523,4.973348837209307
315,MAG,Haas F1 Team,16.0,16.0,+1 Lap,87.88,0.3429999999999893,0.0027526315789487667,2.747,19.0,2022,Monza,False,87.514,0.7309999999999945,0.1119111842105229
316,RIC,McLaren,4.0,17.0,Oil leak,87.26,0.17800000000001148,-0.008132307692308301,1.7639999999999958,8.0,2022,Monza,False,87.006,0.12399999999999523,0.4482230769230729
317,STR,Aston Martin,12.0,18.0,Engine,87.799,-0.2224999999999966,-0.014777192982458873,2.5870000000000033,18.0,2022,Monza,False,87.8025,0.2115000000000009,0.25251648351648553
318,ALO,Alpine,6.0,19.0,Water pressure,87.64150000000001,0.48150000000001114,,1.7000000000000028,10.0,2022,Monza,False,86.617,-0.41150000000000375,2.6815427068214803
319,VET,Aston Martin,11.0,20.0,Engine,88.0215,0.2224999999999966,,2.4749999999999943,17.0,2022,Monza,False,87.591,-0.2115000000000009,1.4392088593576957
320,PER,Red Bull Racing,2.0,1.0,Finished,116.3035,-2.277000000000001,-0.2933744360902293,0.02199999999999136,2.0,2022,Marina Bay,False,106.6285,2.8430000000000035,
321,LEC,Ferrari,1.0,2.0,Finished,114.7805,-2.6754999999999995,-0.2349112781954895,0.0,1.0,2022,Marina Bay,False,103.32,-5.354500000000002,
322,SAI,Ferrari,4.0,3.0,Finished,117.456,2.6754999999999995,-0.3759270676691753,0.17099999999999227,4.0,2022,Marina Bay,False,108.6745,5.354500000000002,4.052714285714285
323,NOR,McLaren,6.0,4.0,Finished,118.746,0.2459999999999951,-0.3040481203007528,1.171999999999997,6.0,2022,Marina Bay,False,109.786,-2.091000000000008,
324,RIC,McLaren,16.0,5.0,Finished,118.5,-0.2459999999999951,-0.2932962406015091,6.813999999999993,17.0,2022,Marina Bay,False,111.87700000000001,2.091000000000008,
325,STR,Aston Martin,11.0,6.0,Finished,118.94200000000001,0.26200000000000045,-0.3791887218045156,4.798999999999992,12.0,2022,Marina Bay,False,109.18,-0.7179999999999893,0.3421071428571421
326,VER,Red Bull Racing,8.0,7.0,Finished,118.5805,2.277000000000001,-0.0562291021671827,1.9829999999999899,8.0,2022,Marina Bay,False,103.7855,-2.8430000000000035,
327,VET,Aston Martin,13.0,8.0,Finished,118.68,-0.26200000000000045,-0.34188872180451146,4.967999999999989,14.0,2022,Marina Bay,False,109.898,0.7179999999999893,0.45217857142856877
328,HAM,Mercedes,3.0,9.0,Finished,116.834,-5.340000000000003,-0.3361601503759408,0.053999999999987836,3.0,2022,Marina Bay,False,110.361,1.1844999999999999,0.3998571428571444
329,GAS,AlphaTauri,7.0,10.0,Finished,118.769,-4.0319999999999965,-0.3258624060150362,1.7989999999999924,7.0,2022,Marina Bay,False,109.67,2.582000000000008,1.1309011299435017
330,BOT,Alfa Romeo,15.0,11.0,Finished,119.285,-7.004000000000005,-0.14911052631578858,6.670999999999992,16.0,2022,Marina Bay,False,110.336,-1.4655000000000058,0.454785714285718
331,MAG,Haas F1 Team,9.0,12.0,Finished,118.71,-1.652000000000001,-0.26571724266001884,2.160999999999987,9.0,2022,Marina Bay,False,110.8845,-1.5764999999999958,1.613933333333335
332,MSC,Haas F1 Team,12.0,13.0,+1 Lap,120.362,1.652000000000001,-0.5702499999999963,4.957999999999998,13.0,2022,Marina Bay,False,112.461,1.5764999999999958,-0.2618833333333298
333,RUS,Mercedes,0.0,14.0,+2 Laps,122.174,5.340000000000003,-0.4660873400349527,4.599999999999994,11.0,2022,Marina Bay,False,109.1765,-1.1844999999999999,1.2012311187607538
334,TSU,AlphaTauri,10.0,15.0,Accident,122.801,4.0319999999999965,,2.570999999999998,10.0,2022,Marina Bay,False,107.088,-2.582000000000008,-1.636650684931499
335,OCO,Alpine,17.0,16.0,Engine,122.831,0.987000000000009,,6.924999999999997,18.0,2022,Marina Bay,False,109.367,0.33200000000000784,0.9572380952380916
336,ALB,Williams,18.0,17.0,Collision damage,123.271,-3.6159999999999997,,7.572999999999993,19.0,2022,Marina Bay,False,110.6755,-2.616500000000002,0.20171666666666996
337,ALO,Alpine,5.0,18.0,Engine,121.844,-0.987000000000009,,0.5539999999999878,5.0,2022,Marina Bay,False,109.035,-0.33200000000000784,0.25903571428571043
338,LAT,Williams,19.0,19.0,Collision damage,126.887,3.6159999999999997,,8.11999999999999,20.0,2022,Marina Bay,False,113.292,2.616500000000002,-0.4585000000000064
339,ZHO,Alfa Romeo,14.0,20.0,Collision,126.289,7.004000000000005,,6.1059999999999945,15.0,2022,Marina Bay,False,111.8015,1.4655000000000058,0.11564285714286027
340,VER,Red Bull Racing,1.0,1.0,Finished,107.563,-0.5630000000000024,0.1752315789473699,0.0,1.0,2022,Suzuka,False,106.783,-0.21999999999999886,0.8814175824175821
341,PER,Red Bull Racing,4.0,2.0,Finished,108.126,0.5630000000000024,0.16593233082706774,0.40500000000000114,4.0,2022,Suzuka,False,107.003,0.21999999999999886,0.8731818181818229
342,LEC,Ferrari,2.0,3.0,Finished,108.644,,0.21581954887218174,0.009999999999990905,2.0,2022,Suzuka,False,104.913,-0.9909999999999997,
343,OCO,Alpine,5.0,4.0,Finished,109.012,0.6359999999999957,0.1139330827067665,0.8610000000000042,5.0,2022,Suzuka,False,104.984,-1.7140000000000128,
344,HAM,Mercedes,6.0,5.0,Finished,108.915,0.4760000000000133,0.1321804511278167,0.9569999999999936,6.0,2022,Suzuka,False,108.889,3.1509999999999962,-0.16652941176470437
345,VET,Aston Martin,9.0,6.0,Finished,108.8905,-0.25149999999999295,0.05999717673630727,1.25,9.0,2022,Suzuka,False,106.97149999999999,-1.467000000000013,0.9134266666666593
346,ALO,Alpine,7.0,7.0,Finished,108.376,-0.6359999999999957,0.3528436857260421,1.0180000000000007,7.0,2022,Suzuka,False,106.69800000000001,1.7140000000000128,
347,RUS,Mercedes,8.0,8.0,Finished,108.439,-0.4760000000000133,-0.021972932330827373,1.0849999999999937,8.0,2022,Suzuka,False,105.738,-3.1509999999999962,0.7853999999999949
348,LAT,Williams,20.0,9.0,Finished,109.9115,,0.10742631281761655,2.2069999999999936,20.0,2022,Suzuka,False,114.396,3.0319999999999965,1.022893835616438
349,NOR,McLaren,10.0,10.0,Finished,109.723,0.15800000000000125,0.07165974025974148,1.698999999999998,10.0,2022,Suzuka,False,106.135,-2.2480000000000047,
350,RIC,McLaren,11.0,11.0,Finished,109.565,-0.15800000000000125,0.061794736842103154,1.355000000000004,11.0,2022,Suzuka,False,108.38300000000001,2.2480000000000047,
351,STR,Aston Martin,19.0,12.0,Finished,109.142,0.25149999999999295,0.33863059163059184,2.114999999999995,19.0,2022,Suzuka,False,108.4385,1.467000000000013,2.0051272727272713
352,TSU,AlphaTauri,13.0,13.0,Finished,108.769,-0.61099999999999,0.1709972222222187,1.5040000000000049,13.0,2022,Suzuka,False,107.96700000000001,0.4760000000000133,0.4872307692307699
353,MAG,Haas F1 Team,18.0,14.0,Finished,110.317,-0.015000000000000568,0.09129473684210528,2.048000000000002,18.0,2022,Suzuka,False,113.40299999999999,,
354,BOT,Alfa Romeo,12.0,15.0,Finished,110.336,0.4890000000000043,0.0500506493506491,1.4050000000000011,12.0,2022,Suzuka,False,107.491,-3.721999999999994,1.479964285714291
355,ZHO,Alfa Romeo,14.0,16.0,Finished,109.847,-0.4890000000000043,0.7727999999999986,1.649000000000001,14.0,2022,Suzuka,False,111.213,3.721999999999994,2.055964285714285
356,MSC,Haas F1 Team,15.0,17.0,Finished,110.332,0.015000000000000568,-0.04613585434173752,2.134999999999991,15.0,2022,Suzuka,False,,,
