,Unnamed: 0,Driver,TeamName_x,GridPosition,Finish_Position,Status,delta_to_pole,Qual_Position,Year,Location,fp2_median_pace,fp2_team_dif,fp2_deg_rate
425,425,PIA,McLaren,8.0,7.0,Finished,0.7210000000000036,8.0,2024,Las Vegas,98.653,-1.3519999999999897,1.2630449424185544
426,426,HUL,Haas F1 Team,9.0,8.0,Finished,0.75,9.0,2024,Las Vegas,99.5635,-0.4435000000000002,2.344835648148148
427,427,TSU,RB,7.0,9.0,Finished,0.7169999999999987,7.0,2024,Las Vegas,99.015,-1.1670000000000016,3.0057510729613703
428,428,PER,Red Bull Racing,15.0,10.0,Finished,1.8430000000000035,16.0,2024,Las Vegas,98.863,-0.6610000000000014,-0.1623750000000006
429,429,ALO,Aston Martin,16.0,11.0,Finished,1.945999999999998,17.0,2024,Las Vegas,102.2,1.621000000000009,2.6677276119403066
430,430,MAG,Haas F1 Team,12.0,12.0,Finished,0.9849999999999994,12.0,2024,Las Vegas,100.007,0.4435000000000002,
431,431,ZHO,Kick Sauber,13.0,13.0,Finished,1.2540000000000049,13.0,2024,Las Vegas,101.742,1.758999999999986,2.42750946015072
432,432,COL,Williams,20.0,14.0,Finished,1.4369999999999976,14.0,2024,Las Vegas,101.446,1.816999999999993,0.627504891103731
433,433,STR,Aston Martin,18.0,15.0,Finished,2.171999999999997,20.0,2024,Las Vegas,100.579,-1.621000000000009,-0.6982504761904699
434,434,LAW,RB,14.0,16.0,Finished,1.9450000000000072,15.0,2024,Las Vegas,100.182,1.1670000000000016,1.4060517473942364
435,435,OCO,Alpine,11.0,17.0,Lapped,0.909000000000006,11.0,2024,Las Vegas,100.266,-0.5069999999999908,0.1255602914527351
436,436,BOT,Kick Sauber,19.0,18.0,Lapped,2.118000000000009,19.0,2024,Las Vegas,99.983,-1.758999999999986,2.7072609822587137
437,437,ALB,Williams,17.0,19.0,Retired,2.1129999999999995,18.0,2024,Las Vegas,99.629,-1.816999999999993,
438,438,GAS,Alpine,3.0,20.0,Retired,0.3520000000000038,3.0,2024,Las Vegas,100.773,0.5069999999999908,0.2673446031746085
439,439,VER,Red Bull Racing,2.0,1.0,Finished,0.0,1.0,2024,Lusail,,,
440,440,LEC,Ferrari,5.0,2.0,Finished,0.3320000000000078,5.0,2024,Lusail,,,
441,441,PIA,McLaren,4.0,3.0,Finished,0.3089999999999975,4.0,2024,Lusail,,,
442,442,RUS,Mercedes,1.0,4.0,Finished,0.0550000000000068,2.0,2024,Lusail,,,
443,443,GAS,Alpine,11.0,5.0,Finished,0.9170000000000016,11.0,2024,Lusail,,,
444,444,SAI,Ferrari,7.0,6.0,Finished,0.5210000000000008,7.0,2024,Lusail,,,
445,445,ALO,Aston Martin,8.0,7.0,Finished,0.7310000000000088,8.0,2024,Lusail,,,
446,446,ZHO,Kick Sauber,12.0,8.0,Finished,0.9810000000000088,12.0,2024,Lusail,,,
447,447,MAG,Haas F1 Team,10.0,9.0,Finished,0.980000000000004,10.0,2024,Lusail,,,
448,448,NOR,McLaren,3.0,10.0,Finished,0.2520000000000095,3.0,2024,Lusail,,,
449,449,BOT,Kick Sauber,13.0,11.0,Finished,1.2109999999999983,13.0,2024,Lusail,,,
450,450,HAM,Mercedes,6.0,12.0,Finished,0.4909999999999996,6.0,2024,Lusail,,,
451,451,TSU,RB,14.0,13.0,Finished,1.2510000000000048,14.0,2024,Lusail,,,
452,452,LAW,RB,17.0,14.0,Finished,1.8910000000000051,17.0,2024,Lusail,,,
453,453,ALB,Williams,16.0,15.0,Lapped,1.8700000000000043,16.0,2024,Lusail,,,
454,454,HUL,Haas F1 Team,18.0,16.0,Retired,1.921999999999997,18.0,2024,Lusail,,,
455,455,PER,Red Bull Racing,9.0,17.0,Retired,0.9050000000000012,9.0,2024,Lusail,,,
456,456,STR,Aston Martin,15.0,18.0,Retired,1.3910000000000051,15.0,2024,Lusail,,,
457,457,COL,Williams,19.0,19.0,Retired,2.073999999999998,19.0,2024,Lusail,,,
458,458,OCO,Alpine,20.0,20.0,Retired,2.1940000000000026,20.0,2024,Lusail,,,
459,459,NOR,McLaren,1.0,1.0,Finished,0.0,1.0,2024,Yas Island,89.7355,0.5150000000000006,-2.7748541666666675
460,460,SAI,Ferrari,3.0,2.0,Finished,0.2289999999999992,3.0,2024,Yas Island,89.8785,-0.207499999999996,1.5196470196470229
461,461,LEC,Ferrari,19.0,3.0,Finished,1.2379999999999995,14.0,2024,Yas Island,90.086,0.207499999999996,1.2236302564102577
462,462,HAM,Mercedes,16.0,4.0,Finished,1.2920000000000016,18.0,2024,Yas Island,89.555,-0.3574999999999875,5.883419691119686
463,463,RUS,Mercedes,6.0,5.0,Finished,0.5370000000000061,7.0,2024,Yas Island,89.9125,0.3574999999999875,1.688428847408301
464,464,VER,Red Bull Racing,4.0,6.0,Finished,0.3499999999999943,5.0,2024,Yas Island,89.746,-0.1240000000000094,1.8240489510489508
465,465,GAS,Alpine,5.0,7.0,Finished,0.3889999999999958,6.0,2024,Yas Island,90.278,-0.1880000000000024,2.3219757575757565
466,466,HUL,Haas F1 Team,7.0,8.0,Finished,0.2909999999999968,4.0,2024,Yas Island,88.629,-1.628999999999991,2.4833884615384716
467,467,ALO,Aston Martin,8.0,9.0,Finished,0.6009999999999991,8.0,2024,Yas Island,90.074,-0.6020000000000039,0.1613928571428618
468,468,PIA,McLaren,2.0,10.0,Finished,0.2090000000000031,2.0,2024,Yas Island,89.2205,-0.5150000000000006,-1.95866973244147
469,469,ALB,Williams,18.0,11.0,Lapped,1.225999999999999,16.0,2024,Yas Island,90.184,-0.0725000000000051,6.667799999999997
470,470,TSU,RB,11.0,12.0,Lapped,0.8239999999999981,11.0,2024,Yas Island,90.233,0.0575000000000045,2.981905047048758
471,471,ZHO,Kick Sauber,15.0,13.0,Lapped,1.2849999999999966,17.0,2024,Yas Island,90.3605,0.2860000000000013,1.523366666666675
472,472,STR,Aston Martin,13.0,14.0,Lapped,1.1890000000000072,13.0,2024,Yas Island,90.676,0.6020000000000039,2.3682681321848253
473,473,DOO,Alpine,17.0,15.0,Lapped,1.5100000000000051,20.0,2024,Yas Island,90.466,0.1880000000000024,-0.0595265306122434
474,474,MAG,Haas F1 Team,14.0,16.0,Lapped,1.2819999999999965,15.0,2024,Yas Island,90.258,1.628999999999991,1.5916424242424223
475,475,LAW,RB,12.0,17.0,Retired,0.8769999999999953,12.0,2024,Yas Island,90.1755,-0.0575000000000045,3.625617687074827
476,476,BOT,Kick Sauber,9.0,18.0,Retired,0.6089999999999947,9.0,2024,Yas Island,90.0745,-0.2860000000000013,-1.6194873015873006
477,477,COL,Williams,20.0,19.0,Retired,1.3170000000000073,19.0,2024,Yas Island,90.2565,0.0725000000000051,
478,478,PER,Red Bull Racing,10.0,20.0,Retired,0.6689999999999969,10.0,2024,Yas Island,89.87,0.1240000000000094,2.172830303030304
479,479,NOR,McLaren,1.0,1.0,Finished,0.0,1.0,2025,Melbourne,82.179,-0.0095000000000027,-0.004964285714289
480,480,VER,Red Bull Racing,3.0,2.0,Finished,0.3849999999999909,3.0,2025,Melbourne,82.1635,-1.0845000000000056,-1.3299772727272718
481,481,RUS,Mercedes,4.0,3.0,Finished,0.4500000000000028,4.0,2025,Melbourne,81.876,-0.1709999999999922,0.2064615384615431
482,482,ANT,Mercedes,16.0,4.0,Finished,1.429000000000002,16.0,2025,Melbourne,82.047,0.1709999999999922,-0.1294000000000013
483,483,ALB,Williams,6.0,5.0,Finished,0.6409999999999911,6.0,2025,Melbourne,81.992,-0.1809999999999973,5.984244155844158
484,484,STR,Aston Martin,13.0,6.0,Finished,1.3870000000000005,13.0,2025,Melbourne,82.684,-0.0310000000000059,-0.0484020979020968
485,485,HUL,Kick Sauber,17.0,7.0,Finished,1.48299999999999,17.0,2025,Melbourne,82.72,-0.3859999999999957,1.785166666666668
486,486,LEC,Ferrari,7.0,8.0,Finished,0.6589999999999918,7.0,2025,Melbourne,81.771,-0.2935000000000087,0.0976758241758245
487,487,PIA,McLaren,2.0,9.0,Finished,0.0840000000000031,2.0,2025,Melbourne,82.1885,0.0095000000000027,-1.0378214285714278
488,488,HAM,Ferrari,8.0,10.0,Finished,0.8769999999999953,8.0,2025,Melbourne,82.06450000000001,0.2935000000000087,-0.1436363636363664
489,489,GAS,Alpine,9.0,11.0,Finished,0.8840000000000003,9.0,2025,Melbourne,83.4455,0.8485000000000014,0.5439948670377265
490,490,TSU,Racing Bulls,5.0,12.0,Finished,0.5739999999999981,5.0,2025,Melbourne,82.5355,-0.4939999999999998,-0.4174306390977391
491,491,OCO,Haas F1 Team,19.0,13.0,Finished,2.051000000000002,19.0,2025,Melbourne,83.199,,0.8230886363636336
492,492,BEA,Haas F1 Team,20.0,14.0,Finished,,20.0,2025,Melbourne,,,
493,493,LAW,Red Bull Racing,18.0,15.0,Retired,1.9979999999999905,18.0,2025,Melbourne,83.248,1.0845000000000056,1.5971000000000009
494,494,BOR,Kick Sauber,15.0,16.0,Retired,2.4239999999999924,15.0,2025,Melbourne,83.106,0.3859999999999957,-1.7703715517241414
495,495,ALO,Aston Martin,12.0,17.0,Retired,1.356999999999999,12.0,2025,Melbourne,82.715,0.0310000000000059,3.1634960317460346
496,496,SAI,Williams,10.0,18.0,Retired,0.965999999999994,10.0,2025,Melbourne,82.173,0.1809999999999973,-0.0833272727272754
497,497,DOO,Alpine,14.0,19.0,Retired,1.766999999999996,14.0,2025,Melbourne,82.597,-0.8485000000000014,-1.2549350866524782
498,498,HAD,Racing Bulls,11.0,20.0,Retired,1.0789999999999935,11.0,2025,Melbourne,83.0295,0.4939999999999998,-2.583945000000001
499,499,PIA,McLaren,1.0,1.0,Finished,0.0,1.0,2025,Shanghai,,,
500,500,NOR,McLaren,3.0,2.0,Finished,0.152000000000001,3.0,2025,Shanghai,,,
501,501,RUS,Mercedes,2.0,3.0,Finished,0.0819999999999936,2.0,2025,Shanghai,,,
502,502,VER,Red Bull Racing,4.0,4.0,Finished,0.1759999999999877,4.0,2025,Shanghai,,,
503,503,OCO,Haas F1 Team,11.0,5.0,Finished,0.9839999999999948,11.0,2025,Shanghai,,,
504,504,ANT,Mercedes,8.0,6.0,Finished,0.4619999999999891,8.0,2025,Shanghai,,,
505,505,ALB,Williams,10.0,7.0,Finished,1.0649999999999975,10.0,2025,Shanghai,,,
506,506,BEA,Haas F1 Team,17.0,8.0,Finished,1.3769999999999951,17.0,2025,Shanghai,,,
507,507,STR,Aston Martin,14.0,9.0,Finished,1.1319999999999908,14.0,2025,Shanghai,,,
508,508,SAI,Williams,15.0,10.0,Finished,1.198999999999998,15.0,2025,Shanghai,,,
509,509,HAD,Racing Bulls,7.0,11.0,Finished,0.4379999999999882,7.0,2025,Shanghai,,,
510,510,LAW,Red Bull Racing,20.0,12.0,Finished,1.5330000000000013,20.0,2025,Shanghai,,,
511,511,DOO,Alpine,18.0,13.0,Finished,1.4509999999999934,18.0,2025,Shanghai,,,
512,512,BOR,Kick Sauber,19.0,14.0,Lapped,1.5,19.0,2025,Shanghai,,,
513,513,HUL,Kick Sauber,12.0,15.0,Lapped,0.9909999999999995,12.0,2025,Shanghai,,,
514,514,TSU,Racing Bulls,9.0,16.0,Lapped,0.997,9.0,2025,Shanghai,,,
515,515,ALO,Aston Martin,13.0,17.0,Retired,1.046999999999997,13.0,2025,Shanghai,,,
516,516,LEC,Ferrari,6.0,18.0,Disqualified,0.3799999999999954,6.0,2025,Shanghai,,,
517,517,HAM,Ferrari,5.0,19.0,Disqualified,0.2860000000000013,5.0,2025,Shanghai,,,
518,518,GAS,Alpine,16.0,20.0,Disqualified,1.350999999999999,16.0,2025,Shanghai,,,
519,519,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2025,Suzuka,,,
520,520,NOR,McLaren,2.0,2.0,Finished,0.0120000000000004,2.0,2025,Suzuka,,,
521,521,PIA,McLaren,3.0,3.0,Finished,0.0439999999999969,3.0,2025,Suzuka,,,
522,522,LEC,Ferrari,4.0,4.0,Finished,0.3160000000000025,4.0,2025,Suzuka,,,
523,523,RUS,Mercedes,5.0,5.0,Finished,0.3349999999999937,5.0,2025,Suzuka,,,
524,524,ANT,Mercedes,6.0,6.0,Finished,0.5720000000000027,6.0,2025,Suzuka,,,
525,525,HAM,Ferrari,8.0,7.0,Finished,0.6269999999999953,8.0,2025,Suzuka,,,
526,526,HAD,Racing Bulls,7.0,8.0,Finished,0.5859999999999985,7.0,2025,Suzuka,,,
527,527,ALB,Williams,9.0,9.0,Finished,0.6319999999999908,9.0,2025,Suzuka,,,
528,528,BEA,Haas F1 Team,10.0,10.0,Finished,0.8840000000000003,10.0,2025,Suzuka,,,
529,529,ALO,Aston Martin,12.0,11.0,Finished,0.9140000000000016,13.0,2025,Suzuka,,,
530,530,TSU,Red Bull Racing,14.0,12.0,Finished,1.016999999999996,15.0,2025,Suzuka,,,
531,531,GAS,Alpine,11.0,13.0,Finished,0.8389999999999986,11.0,2025,Suzuka,,,
532,532,SAI,Williams,15.0,14.0,Finished,0.8529999999999944,12.0,2025,Suzuka,,,
533,533,DOO,Alpine,19.0,15.0,Finished,1.8939999999999912,19.0,2025,Suzuka,,,
534,534,HUL,Kick Sauber,16.0,16.0,Finished,1.586999999999989,16.0,2025,Suzuka,,,
535,535,LAW,Racing Bulls,13.0,17.0,Finished,0.9230000000000018,14.0,2025,Suzuka,,,
536,536,OCO,Haas F1 Team,18.0,18.0,Finished,1.712999999999994,18.0,2025,Suzuka,,,
537,537,BOR,Kick Sauber,17.0,19.0,Finished,1.6389999999999958,17.0,2025,Suzuka,,,
538,538,STR,Aston Martin,20.0,20.0,Lapped,2.2879999999999967,20.0,2025,Suzuka,,,
539,539,PIA,McLaren,1.0,1.0,Finished,0.0,1.0,2025,Sakhir,97.741,-1.1569999999999965,2.136782395177132
540,540,RUS,Mercedes,3.0,2.0,Finished,0.1680000000000063,2.0,2025,Sakhir,98.2675,-0.6075000000000017,0.2380454545454547
541,541,NOR,McLaren,6.0,3.0,Finished,0.4260000000000019,6.0,2025,Sakhir,98.898,1.1569999999999965,1.63233333333334
542,542,LEC,Ferrari,2.0,4.0,Finished,0.3340000000000032,3.0,2025,Sakhir,98.345,-0.4170000000000016,2.6041575757575774
543,543,HAM,Ferrari,9.0,5.0,Finished,0.9310000000000116,9.0,2025,Sakhir,98.762,0.4170000000000016,0.4079000000000027
544,544,VER,Red Bull Racing,7.0,6.0,Finished,0.5820000000000078,7.0,2025,Sakhir,99.1675,-0.6184999999999974,0.8051367647058848
545,545,GAS,Alpine,4.0,7.0,Finished,0.375,5.0,2025,Sakhir,99.32,-0.2000000000000028,2.2594166666666693
546,546,OCO,Haas F1 Team,14.0,8.0,Finished,1.753,14.0,2025,Sakhir,99.2445,-0.2654999999999887,2.328856524427955
547,547,TSU,Red Bull Racing,10.0,9.0,Finished,1.4620000000000033,10.0,2025,Sakhir,99.786,0.6184999999999974,1.5809825174825196
548,548,BEA,Haas F1 Team,20.0,10.0,Finished,2.5320000000000107,20.0,2025,Sakhir,99.51,0.2654999999999887,0.9679065934065966
549,549,ANT,Mercedes,5.0,11.0,Finished,0.3719999999999999,4.0,2025,Sakhir,98.875,0.6075000000000017,0.1788636363636359
550,550,ALB,Williams,15.0,12.0,Finished,2.1990000000000123,15.0,2025,Sakhir,98.2605,-1.5634999999999906,1.2578771153929065
551,551,HAD,Racing Bulls,12.0,13.0,Finished,1.4300000000000068,12.0,2025,Sakhir,99.11,-0.6419999999999959,0.145254545454542
552,552,DOO,Alpine,11.0,14.0,Finished,1.4040000000000106,11.0,2025,Sakhir,99.52,0.2000000000000028,1.524172727272726
553,553,ALO,Aston Martin,13.0,15.0,Finished,2.0450000000000017,13.0,2025,Sakhir,97.022,-2.559999999999988,0.0031428571428603
554,554,LAW,Racing Bulls,17.0,16.0,Finished,2.3240000000000123,17.0,2025,Sakhir,99.752,0.6419999999999959,1.4970989010989024
555,555,STR,Aston Martin,19.0,17.0,Finished,2.4420000000000073,19.0,2025,Sakhir,99.582,2.559999999999988,1.6203671328671312
556,556,BOR,Kick Sauber,18.0,18.0,Finished,2.345000000000013,18.0,2025,Sakhir,99.411,-0.0999999999999943,0.1364500000000032
557,557,SAI,Williams,8.0,19.0,Retired,0.8390000000000128,8.0,2025,Sakhir,99.824,1.5634999999999906,3.700549999999998
558,558,HUL,Kick Sauber,16.0,20.0,Disqualified,2.225999999999999,16.0,2025,Sakhir,99.511,0.0999999999999943,2.163716666666668
559,559,PIA,McLaren,2.0,1.0,Finished,0.0100000000000051,2.0,2025,Jeddah,93.8275,4.075000000000003,1.8472142857142817
560,560,VER,Red Bull Racing,1.0,2.0,Finished,0.0,1.0,2025,Jeddah,94.917,4.641999999999996,0.1749523809523755
561,561,LEC,Ferrari,4.0,3.0,Finished,0.3760000000000048,4.0,2025,Jeddah,106.4745,13.138000000000003,
562,562,NOR,McLaren,10.0,4.0,Finished,0.1869999999999976,10.0,2025,Jeddah,89.7525,-4.075000000000003,2.5849285714285735
563,563,RUS,Mercedes,3.0,5.0,Finished,0.1129999999999995,3.0,2025,Jeddah,94.808,4.81750000000001,
564,564,ANT,Mercedes,5.0,6.0,Finished,0.5720000000000027,5.0,2025,Jeddah,89.9905,-4.81750000000001,-0.2512056074766344
565,565,HAM,Ferrari,7.0,7.0,Finished,0.9069999999999964,7.0,2025,Jeddah,93.3365,-13.138000000000003,2.0504761904762017
566,566,SAI,Williams,6.0,8.0,Finished,0.8700000000000045,6.0,2025,Jeddah,95.336,0.1979999999999933,0.3153000000000017
567,567,ALB,Williams,11.0,9.0,Finished,0.8149999999999977,11.0,2025,Jeddah,95.138,-0.1979999999999933,
568,568,HAD,Racing Bulls,14.0,10.0,Finished,1.1240000000000094,14.0,2025,Jeddah,90.415,-0.7560000000000144,
569,569,ALO,Aston Martin,13.0,11.0,Finished,1.0090000000000003,13.0,2025,Jeddah,90.793,-0.0234999999999985,
570,570,LAW,Racing Bulls,12.0,12.0,Finished,0.8970000000000056,12.0,2025,Jeddah,91.171,0.7560000000000144,
571,571,BEA,Haas F1 Team,15.0,13.0,Finished,1.3539999999999992,15.0,2025,Jeddah,90.6065,-1.0744999999999862,
572,572,OCO,Haas F1 Team,19.0,14.0,Finished,1.7980000000000018,19.0,2025,Jeddah,91.681,1.0744999999999862,
573,573,HUL,Kick Sauber,18.0,15.0,Lapped,1.4879999999999995,18.0,2025,Jeddah,94.952,,
574,574,STR,Aston Martin,16.0,16.0,Lapped,1.350999999999999,16.0,2025,Jeddah,90.8165,0.0234999999999985,
575,575,DOO,Alpine,17.0,17.0,Lapped,1.4450000000000074,17.0,2025,Jeddah,95.1805,0.5449999999999875,
576,576,BOR,Kick Sauber,20.0,18.0,Lapped,2.1680000000000064,20.0,2025,Jeddah,,,
577,577,TSU,Red Bull Racing,8.0,19.0,Retired,0.9099999999999966,8.0,2025,Jeddah,90.275,-4.641999999999996,
578,578,GAS,Alpine,9.0,20.0,Retired,1.0730000000000075,9.0,2025,Jeddah,94.6355,-0.5449999999999875,7.729500000000003
579,579,PIA,McLaren,4.0,1.0,Finished,0.1710000000000064,4.0,2025,Miami Gardens,,,
580,580,NOR,McLaren,2.0,2.0,Finished,0.0650000000000119,2.0,2025,Miami Gardens,,,
581,581,RUS,Mercedes,5.0,3.0,Finished,0.1810000000000116,5.0,2025,Miami Gardens,,,
582,582,VER,Red Bull Racing,1.0,4.0,Finished,0.0,1.0,2025,Miami Gardens,,,
583,583,ALB,Williams,7.0,5.0,Finished,0.4780000000000086,7.0,2025,Miami Gardens,,,
584,584,ANT,Mercedes,3.0,6.0,Finished,0.0670000000000072,3.0,2025,Miami Gardens,,,
585,585,LEC,Ferrari,8.0,7.0,Finished,0.5500000000000114,8.0,2025,Miami Gardens,,,
586,586,HAM,Ferrari,12.0,8.0,Finished,0.8020000000000067,12.0,2025,Miami Gardens,,,
587,587,SAI,Williams,6.0,9.0,Finished,0.3650000000000091,6.0,2025,Miami Gardens,,,
588,588,TSU,Red Bull Racing,10.0,10.0,Finished,0.7390000000000043,10.0,2025,Miami Gardens,,,
589,589,HAD,Racing Bulls,11.0,11.0,Finished,0.7830000000000013,11.0,2025,Miami Gardens,,,
590,590,OCO,Haas F1 Team,9.0,12.0,Finished,0.6200000000000045,9.0,2025,Miami Gardens,,,
591,591,GAS,Alpine,20.0,13.0,Finished,1.5060000000000002,18.0,2025,Miami Gardens,,,
592,592,HUL,Kick Sauber,16.0,14.0,Lapped,1.2690000000000057,16.0,2025,Miami Gardens,,,
593,593,ALO,Aston Martin,17.0,15.0,Lapped,1.4000000000000057,17.0,2025,Miami Gardens,,,
594,594,STR,Aston Martin,18.0,16.0,Lapped,1.6260000000000048,19.0,2025,Miami Gardens,,,
595,595,LAW,Racing Bulls,15.0,17.0,Retired,1.159000000000006,15.0,2025,Miami Gardens,,,
596,596,BOR,Kick Sauber,13.0,18.0,Retired,0.9470000000000028,13.0,2025,Miami Gardens,,,
597,597,BEA,Haas F1 Team,19.0,19.0,Retired,1.7950000000000017,20.0,2025,Miami Gardens,,,
598,598,DOO,Alpine,14.0,20.0,Retired,0.9820000000000136,14.0,2025,Miami Gardens,,,
599,599,VER,Red Bull Racing,2.0,1.0,Finished,0.0339999999999918,2.0,2025,Imola,80.595,-0.3064999999999998,0.0111666666666695
600,600,NOR,McLaren,4.0,2.0,Finished,0.2920000000000016,4.0,2025,Imola,80.0955,0.1844999999999999,1.4221877551020412
601,601,PIA,McLaren,1.0,3.0,Finished,0.0,1.0,2025,Imola,79.911,-0.1844999999999999,-0.2924203296703331
602,602,HAM,Ferrari,12.0,4.0,Finished,1.0949999999999989,12.0,2025,Imola,80.455,0.3100000000000023,2.0758879418886167
603,603,ALB,Williams,7.0,5.0,Finished,0.8029999999999973,7.0,2025,Imola,80.862,0.463499999999982,-0.543144957983189
604,604,LEC,Ferrari,11.0,6.0,Finished,0.9339999999999976,11.0,2025,Imola,80.145,-0.3100000000000023,1.8006065286065274
605,605,RUS,Mercedes,3.0,7.0,Finished,0.1370000000000004,3.0,2025,Imola,80.649,0.4095000000000084,0.0563090909090906
606,606,SAI,Williams,6.0,8.0,Finished,0.7620000000000005,6.0,2025,Imola,80.39850000000001,-0.463499999999982,-1.7974374999999927
607,607,HAD,Racing Bulls,9.0,9.0,Finished,1.0759999999999934,9.0,2025,Imola,80.255,1.200499999999991,-0.5261071428571412
608,608,TSU,Red Bull Racing,20.0,10.0,Finished,,20.0,2025,Imola,80.9015,0.3064999999999998,-1.3867264123040484
609,609,ALO,Aston Martin,5.0,11.0,Finished,0.7609999999999957,5.0,2025,Imola,86.994,6.399000000000001,-1.2623428571428552
610,610,HUL,Kick Sauber,17.0,12.0,Finished,1.847999999999999,17.0,2025,Imola,80.857,0.0430000000000063,-0.3658952380952359
611,611,GAS,Alpine,10.0,13.0,Finished,1.1170000000000044,10.0,2025,Imola,80.63550000000001,-0.2409999999999854,0.0114181818181833
612,612,LAW,Racing Bulls,15.0,14.0,Finished,1.7090000000000032,16.0,2025,Imola,79.0545,-1.200499999999991,
613,613,STR,Aston Martin,8.0,15.0,Finished,0.9110000000000014,8.0,2025,Imola,80.595,-6.399000000000001,-0.0143777777777643
614,614,COL,Alpine,16.0,16.0,Finished,1.5859999999999983,15.0,2025,Imola,80.8765,0.2409999999999854,0.4049999999999996
615,615,BEA,Haas F1 Team,19.0,17.0,Finished,2.2480000000000047,19.0,2025,Imola,80.992,2.3100000000000023,-0.0252787878787866
616,616,BOR,Kick Sauber,14.0,18.0,Finished,1.5900000000000034,14.0,2025,Imola,80.814,-0.0430000000000063,0.2732142857142819
617,617,ANT,Mercedes,13.0,19.0,Retired,1.102000000000004,13.0,2025,Imola,80.23949999999999,-0.4095000000000084,-0.011785714285711
618,618,OCO,Haas F1 Team,18.0,20.0,Retired,1.9429999999999976,18.0,2025,Imola,78.682,-2.3100000000000023,
619,619,NOR,McLaren,1.0,1.0,Finished,0.0,1.0,2025,Monaco,74.788,0.3329999999999984,2.6679764828738546
620,620,LEC,Ferrari,2.0,2.0,Finished,0.1090000000000088,2.0,2025,Monaco,74.033,-0.9059999999999916,0.0520239596469074
621,621,PIA,McLaren,3.0,3.0,Finished,0.1750000000000113,3.0,2025,Monaco,74.455,-0.3329999999999984,5.504635714285695
622,622,VER,Red Bull Racing,4.0,4.0,Finished,0.7150000000000034,5.0,2025,Monaco,76.84100000000001,0.6550000000000011,2.7019122340425494
623,623,HAM,Ferrari,7.0,5.0,Finished,0.4280000000000115,4.0,2025,Monaco,74.939,0.9059999999999916,-0.165128571428575
624,624,HAD,Racing Bulls,5.0,6.0,Lapped,0.9690000000000084,6.0,2025,Monaco,73.521,-3.066999999999993,-0.2281483516483488
625,625,OCO,Haas F1 Team,8.0,7.0,Lapped,0.9879999999999995,8.0,2025,Monaco,76.924,1.0060000000000002,2.06551841725526
626,626,LAW,Racing Bulls,9.0,8.0,Lapped,1.1750000000000114,9.0,2025,Monaco,76.588,3.066999999999993,3.158255449468558
627,627,ALB,Williams,10.0,9.0,Lapped,1.2590000000000003,10.0,2025,Monaco,75.931,0.1634999999999991,1.8563745098039235
628,628,SAI,Williams,11.0,10.0,Lapped,1.4080000000000013,11.0,2025,Monaco,75.7675,-0.1634999999999991,3.8444852549090234
629,629,RUS,Mercedes,14.0,11.0,Lapped,1.5530000000000117,14.0,2025,Monaco,75.86,0.6135000000000019,2.4494876476906553
630,630,BEA,Haas F1 Team,20.0,12.0,Lapped,2.0250000000000057,17.0,2025,Monaco,75.918,-1.0060000000000002,1.3849978637919822
631,631,COL,Alpine,18.0,13.0,Lapped,2.6430000000000007,20.0,2025,Monaco,75.769,0.5024999999999977,2.0053263929053395
632,632,BOR,Kick Sauber,16.0,14.0,Lapped,1.9480000000000075,16.0,2025,Monaco,75.867,0.3785000000000025,7.915642857142857
633,633,STR,Aston Martin,19.0,15.0,Lapped,2.609000000000009,19.0,2025,Monaco,75.402,-1.599499999999992,0.8408541666666651
634,634,HUL,Kick Sauber,13.0,16.0,Lapped,1.64200000000001,13.0,2025,Monaco,75.4885,-0.3785000000000025,0.1659594652406439
635,635,TSU,Red Bull Racing,12.0,17.0,Lapped,1.4610000000000127,12.0,2025,Monaco,76.186,-0.6550000000000011,-0.4259000512295068
636,636,ANT,Mercedes,15.0,18.0,Lapped,1.926000000000002,15.0,2025,Monaco,75.2465,-0.6135000000000019,3.715084461152875
637,637,ALO,Aston Martin,6.0,19.0,Retired,0.9700000000000132,7.0,2025,Monaco,77.0015,1.599499999999992,5.386665648286137
638,638,GAS,Alpine,17.0,20.0,Retired,2.0400000000000063,18.0,2025,Monaco,75.26650000000001,-0.5024999999999977,2.6314464697096316
639,639,PIA,McLaren,1.0,1.0,Finished,0.0,1.0,2025,Barcelona,81.021,0.9200000000000016,0.120327472527473
640,640,NOR,McLaren,2.0,2.0,Finished,0.2089999999999889,2.0,2025,Barcelona,80.101,-0.9200000000000016,1.919830952380954
641,641,LEC,Ferrari,7.0,3.0,Finished,0.5849999999999937,7.0,2025,Barcelona,80.3935,-0.0395000000000038,-0.0814374999999968
642,642,RUS,Mercedes,4.0,4.0,Finished,0.3019999999999925,4.0,2025,Barcelona,80.8185,-0.2179999999999893,0.0432083333333328
643,643,HUL,Kick Sauber,15.0,5.0,Finished,1.6439999999999912,16.0,2025,Barcelona,80.557,-0.4249999999999971,0.0829335664335659
644,644,HAM,Ferrari,5.0,6.0,Finished,0.4989999999999952,5.0,2025,Barcelona,80.433,0.0395000000000038,3.241304761904764
645,645,HAD,Racing Bulls,9.0,7.0,Finished,0.7059999999999889,9.0,2025,Barcelona,80.975,0.3874999999999886,0.0606636363636346
