,Driver,TeamName_x,GridPosition,Finish_Position,Status,Median_lap_time,team_dif,Deg_Rate_Weighted,delta_to_pole,Qual_Position,Year,Location,dnf
389,BOT,Alfa Romeo,6.0,10.0,+1 Lap,84.36500000000001,-0.4239999999999924,-0.0048167286757607635,0.6259999999999906,6.0,2022,Mexico City,False
390,GAS,AlphaTauri,14.0,11.0,+1 Lap,84.747,0.055999999999997385,0.026601556816529443,1.8969999999999914,14.0,2022,Mexico City,False
391,ALB,Williams,17.0,12.0,+1 Lap,84.79,-0.5944999999999965,0.026670617201519156,3.083999999999989,19.0,2022,Mexico City,False
392,ZHO,Alfa Romeo,12.0,13.0,+1 Lap,84.789,0.4239999999999924,0.028024118892440594,1.7009999999999934,12.0,2022,Mexico City,False
393,VET,Aston Martin,16.0,14.0,+1 Lap,84.883,0.4894999999999925,0.016155800433066157,2.6439999999999912,17.0,2022,Mexico City,False
394,STR,Aston Martin,20.0,15.0,+1 Lap,84.3935,-0.4894999999999925,0.05493842778553882,2.7449999999999903,18.0,2022,Mexico City,False
395,MSC,Haas F1 Team,15.0,16.0,+1 Lap,84.4985,-0.5714999999999861,-0.003713076665595953,2.6439999999999912,16.0,2022,Mexico City,False
396,MAG,Haas F1 Team,19.0,17.0,+1 Lap,85.07,0.5714999999999861,-0.020228101919140838,2.0579999999999927,15.0,2022,Mexico City,False
397,LAT,Williams,18.0,18.0,+2 Laps,85.3845,0.5944999999999965,0.03473403868474222,3.391999999999996,20.0,2022,Mexico City,False
398,ALO,Alpine,9.0,19.0,Engine,84.391,-0.0519999999999925,0.14616544325239997,1.1639999999999873,9.0,2022,Mexico City,False
399,TSU,AlphaTauri,13.0,20.0,Collision damage,84.691,-0.055999999999997385,-0.019356140350878008,1.813999999999993,13.0,2022,Mexico City,False
400,RUS,Mercedes,1.0,1.0,Finished,76.0395,0.2189999999999941,0.012689689570278976,1.1089999999999947,3.0,2022,São Paulo,False
401,HAM,Mercedes,2.0,2.0,Finished,75.82050000000001,-0.2189999999999941,0.03194797993431359,1.6610000000000014,8.0,2022,São Paulo,False
402,SAI,Ferrari,7.0,3.0,Finished,75.8895,-0.22550000000001091,0.026890789830324877,1.4069999999999965,5.0,2022,São Paulo,False
403,LEC,Ferrari,5.0,4.0,Finished,76.11500000000001,0.22550000000001091,0.04396466349287589,0.0,10.0,2022,São Paulo,False
404,ALO,Alpine,17.0,5.0,Finished,76.15350000000001,-0.8094999999999857,0.007944850439414092,1.554000000000002,7.0,2022,São Paulo,False
405,VER,Red Bull Racing,3.0,6.0,Finished,76.21199999999999,-0.016000000000005343,0.033195310567964036,0.9269999999999925,2.0,2022,São Paulo,False
406,PER,Red Bull Racing,4.0,7.0,Finished,76.228,0.016000000000005343,0.03046302766835622,4.650999999999996,9.0,2022,São Paulo,False
407,OCO,Alpine,16.0,8.0,Finished,76.963,0.8094999999999857,0.01869370837919558,1.4749999999999943,6.0,2022,São Paulo,False
408,BOT,Alfa Romeo,14.0,9.0,Finished,76.907,-0.1880000000000024,0.00446303542106519,4.536000000000001,18.0,2022,São Paulo,False
409,STR,Aston Martin,15.0,10.0,Finished,77.114,0.2540000000000049,0.02959819696330795,1.259999999999991,15.0,2022,São Paulo,False
410,VET,Aston Martin,9.0,11.0,Finished,76.86,-0.2540000000000049,0.0018986652236665808,0.7279999999999944,13.0,2022,São Paulo,False
411,ZHO,Alfa Romeo,13.0,12.0,Finished,77.095,0.1880000000000024,0.025110357773616955,4.247,17.0,2022,São Paulo,False
412,MSC,Haas F1 Team,12.0,13.0,Finished,77.242,,0.03055098440705258,5.411000000000001,20.0,2022,São Paulo,False
413,GAS,AlphaTauri,10.0,14.0,Finished,77.241,0.007000000000005002,-0.007939020979020772,0.7249999999999943,12.0,2022,São Paulo,False
414,ALB,Williams,19.0,15.0,Finished,77.639,-0.12300000000000466,0.02618970518632328,0.6809999999999974,11.0,2022,São Paulo,False
415,LAT,Williams,18.0,16.0,Finished,77.762,0.12300000000000466,0.0539756514852662,4.144999999999996,16.0,2022,São Paulo,False
416,TSU,AlphaTauri,0.0,17.0,+1 Lap,77.234,-0.007000000000005002,-0.05769994720687547,5.313999999999993,19.0,2022,São Paulo,False
417,NOR,McLaren,6.0,18.0,Gearbox,77.174,,0.0065434782608676575,1.3130000000000024,4.0,2022,São Paulo,False
418,MAG,Haas F1 Team,8.0,19.0,Collision,,,,0.7240000000000038,1.0,2022,São Paulo,False
419,RIC,McLaren,11.0,20.0,Collision,,,,1.1899999999999977,14.0,2022,São Paulo,False
420,VER,Red Bull Racing,1.0,1.0,Finished,90.16,-0.08150000000000546,-0.023946558549777418,0.0,1.0,2022,Yas Island,False
421,LEC,Ferrari,3.0,2.0,Finished,90.23,-0.2394999999999925,-0.005862252932432122,0.2680000000000007,3.0,2022,Yas Island,False
422,PER,Red Bull Racing,2.0,3.0,Finished,90.2415,0.08150000000000546,0.001790526875982355,0.22800000000000864,2.0,2022,Yas Island,False
423,SAI,Ferrari,4.0,4.0,Finished,90.4695,0.2394999999999925,0.004296980842197189,0.41800000000000637,4.0,2022,Yas Island,False
424,RUS,Mercedes,6.0,5.0,Finished,90.512,0.1419999999999959,0.05721281752975747,0.6869999999999976,6.0,2022,Yas Island,False
425,NOR,McLaren,7.0,6.0,Finished,91.046,-0.2749999999999915,0.09377818737817348,0.9450000000000074,7.0,2022,Yas Island,False
426,OCO,Alpine,8.0,7.0,Finished,91.091,-1.1869999999999976,0.0025943008813297448,1.0060000000000002,8.0,2022,Yas Island,False
427,STR,Aston Martin,14.0,8.0,Finished,91.155,-0.3299999999999983,-0.008573279517532078,1.5349999999999966,14.0,2022,Yas Island,False
428,RIC,McLaren,13.0,9.0,Finished,91.321,0.2749999999999915,-0.004861988567101913,1.2210000000000036,10.0,2022,Yas Island,False
429,VET,Aston Martin,9.0,10.0,Finished,91.485,0.3299999999999983,-0.0014286939942780897,1.1370000000000005,9.0,2022,Yas Island,False
430,TSU,AlphaTauri,11.0,11.0,Finished,91.3995,-0.7164999999999964,0.05272253193960397,1.394999999999996,12.0,2022,Yas Island,False
431,ZHO,Alfa Romeo,15.0,12.0,+1 Lap,91.69200000000001,-0.8779999999999859,0.027037084573461906,1.5840000000000032,15.0,2022,Yas Island,False
432,ALB,Williams,19.0,13.0,+1 Lap,91.70400000000001,-0.5239999999999867,0.11315494670091793,2.2040000000000077,19.0,2022,Yas Island,False
433,GAS,AlphaTauri,17.0,14.0,+1 Lap,92.116,0.7164999999999964,0.03138906507022632,2.0349999999999966,17.0,2022,Yas Island,False
434,BOT,Alfa Romeo,18.0,15.0,+1 Lap,92.57,0.8779999999999859,-0.006867668621702492,2.067999999999998,18.0,2022,Yas Island,False
435,MSC,Haas F1 Team,12.0,16.0,+1 Lap,91.9965,-0.6485000000000127,0.10888149726906615,1.4009999999999962,13.0,2022,Yas Island,False
436,MAG,Haas F1 Team,16.0,17.0,+1 Lap,92.64500000000001,0.6485000000000127,0.032809063157462,2.010000000000005,16.0,2022,Yas Island,False
437,HAM,Mercedes,5.0,18.0,Hydraulics,90.37,-0.1419999999999959,0.004697146156384923,0.6839999999999975,5.0,2022,Yas Island,False
438,LAT,Williams,20.0,19.0,Collision damage,92.228,0.5239999999999867,0.12315930735930752,2.230000000000004,20.0,2022,Yas Island,False
439,ALO,Alpine,10.0,20.0,Water leak,92.27799999999999,1.1869999999999976,-0.1261142857142893,1.2720000000000056,11.0,2022,Yas Island,False
440,VER,Red Bull Racing,1.0,1.0,Finished,97.571,0.1839999999999975,0.0063894134959201696,0.0,1.0,2023,Sakhir,False
441,PER,Red Bull Racing,2.0,2.0,Finished,97.387,-0.1839999999999975,0.023982339562331517,0.13800000000000523,2.0,2023,Sakhir,False
442,ALO,Aston Martin,5.0,3.0,Finished,97.931,-0.17900000000000205,0.013622538534679826,0.6280000000000001,5.0,2023,Sakhir,False
443,SAI,Ferrari,4.0,4.0,Finished,98.21,-0.2670000000000101,0.02376728926953896,0.44599999999999795,4.0,2023,Sakhir,False
444,HAM,Mercedes,7.0,5.0,Finished,98.304,0.3810000000000002,0.011932859301592661,0.6760000000000019,7.0,2023,Sakhir,False
445,STR,Aston Martin,8.0,6.0,Finished,98.11,0.17900000000000205,0.044712419231804676,1.1280000000000001,8.0,2023,Sakhir,False
446,RUS,Mercedes,6.0,7.0,Finished,97.923,-0.3810000000000002,0.025788081633498036,0.632000000000005,6.0,2023,Sakhir,False
447,BOT,Alfa Romeo,12.0,8.0,Finished,98.098,-1.0309999999999917,0.02856860667848128,1.7349999999999994,12.0,2023,Sakhir,False
448,GAS,Alpine,20.0,9.0,Finished,98.133,-1.3990000000000151,0.08038762646382555,2.472999999999999,20.0,2023,Sakhir,False
449,ALB,Williams,15.0,10.0,Finished,98.159,-0.8515000000000015,0.0674881243577103,1.7530000000000001,15.0,2023,Sakhir,False
450,TSU,AlphaTauri,14.0,11.0,Finished,98.147,-0.9914999999999878,0.0648071653836347,2.8020000000000067,14.0,2023,Sakhir,False
451,SAR,Williams,16.0,12.0,Lapped,99.01050000000001,0.8515000000000015,0.08308182683329957,1.9440000000000026,16.0,2023,Sakhir,False
452,MAG,Haas F1 Team,17.0,13.0,Lapped,98.686,0.17500000000001137,0.11820866008990934,2.1839999999999975,17.0,2023,Sakhir,False
453,DEV,AlphaTauri,19.0,14.0,Lapped,99.1385,0.9914999999999878,0.08423483786180957,2.4129999999999967,19.0,2023,Sakhir,False
454,HUL,Haas F1 Team,10.0,15.0,Lapped,98.511,-0.17500000000001137,0.10176870941558624,1.100999999999999,10.0,2023,Sakhir,False
455,ZHO,Alfa Romeo,13.0,16.0,Lapped,99.12899999999999,1.0309999999999917,0.04899741641787463,1.7650000000000006,13.0,2023,Sakhir,False
456,NOR,McLaren,11.0,17.0,Lapped,98.297,-2.8645000000000067,0.021644494047621046,1.6730000000000018,11.0,2023,Sakhir,False
457,OCO,Alpine,9.0,18.0,Retired,99.53200000000001,1.3990000000000151,0.11310267857143066,1.2759999999999962,9.0,2023,Sakhir,True
458,LEC,Ferrari,3.0,19.0,Retired,98.477,0.2670000000000101,0.009123906313099808,0.2920000000000016,3.0,2023,Sakhir,True
459,PIA,McLaren,18.0,20.0,Retired,101.1615,2.8645000000000067,,2.3930000000000007,18.0,2023,Sakhir,True
460,PER,Red Bull Racing,1.0,1.0,Finished,93.24799999999999,0.05499999999999261,-0.024160177975526432,0.0,1.0,2023,Jeddah,False
461,VER,Red Bull Racing,15.0,2.0,Finished,93.193,-0.05499999999999261,-0.04769744160177796,21.688000000000002,15.0,2023,Jeddah,False
462,ALO,Aston Martin,2.0,3.0,Finished,94.09049999999999,-1.4975000000000023,-0.07947675194660837,0.4650000000000034,3.0,2023,Jeddah,False
463,RUS,Mercedes,3.0,4.0,Finished,94.112,-0.09800000000001319,-0.0867982202447143,0.5919999999999987,4.0,2023,Jeddah,False
464,HAM,Mercedes,7.0,5.0,Finished,94.21000000000001,0.09800000000001319,-0.07750989988876289,0.9579999999999984,8.0,2023,Jeddah,False
465,SAI,Ferrari,4.0,6.0,Finished,94.4565,-0.22449999999999193,-0.09393481646273849,0.6659999999999968,5.0,2023,Jeddah,False
466,LEC,Ferrari,12.0,7.0,Finished,94.681,0.22449999999999193,-0.06785850945495057,0.15500000000000114,2.0,2023,Jeddah,False
467,OCO,Alpine,6.0,8.0,Finished,94.882,0.0800000000000125,-0.08093414905450522,0.8130000000000024,7.0,2023,Jeddah,False
468,GAS,Alpine,9.0,9.0,Finished,94.80199999999999,-0.0800000000000125,-0.08743036507153336,1.0919999999999987,10.0,2023,Jeddah,False
469,MAG,Haas F1 Team,13.0,10.0,Finished,95.304,-0.27250000000000796,-0.058542891037551906,1.3689999999999998,13.0,2023,Jeddah,False
470,TSU,AlphaTauri,16.0,11.0,Finished,95.4525,-0.3100000000000023,-0.07818375973303779,1.6739999999999924,16.0,2023,Jeddah,False
471,HUL,Haas F1 Team,10.0,12.0,Finished,95.57650000000001,0.27250000000000796,-0.07895962318057295,1.1859999999999928,11.0,2023,Jeddah,False
472,ZHO,Alfa Romeo,11.0,13.0,Finished,95.39850000000001,-0.8494999999999919,-0.05800231629915314,1.195999999999998,12.0,2023,Jeddah,False
473,DEV,AlphaTauri,18.0,14.0,Finished,95.7625,0.3100000000000023,-0.11001312569521746,1.9789999999999992,18.0,2023,Jeddah,False
474,PIA,McLaren,8.0,15.0,Finished,95.63,0.06850000000000023,-0.0324667939514303,0.9779999999999944,9.0,2023,Jeddah,False
475,SAR,Williams,20.0,16.0,Finished,95.947,-0.9484999999999957,-0.05355305895439215,40.24499999999999,20.0,2023,Jeddah,False
476,NOR,McLaren,19.0,17.0,Finished,95.5615,-0.06850000000000023,-0.04024469048296383,2.182000000000002,19.0,2023,Jeddah,False
477,BOT,Alfa Romeo,14.0,18.0,Lapped,96.248,0.8494999999999919,-0.049961471861470964,1.4030000000000058,14.0,2023,Jeddah,False
478,ALB,Williams,17.0,19.0,Retired,96.8955,0.9484999999999957,-0.1962857142857142,1.7289999999999992,17.0,2023,Jeddah,True
479,STR,Aston Martin,5.0,20.0,Retired,95.588,1.4975000000000023,,0.6799999999999926,6.0,2023,Jeddah,True
480,VER,Red Bull Racing,1.0,1.0,Finished,81.92500000000001,-0.06349999999999056,-0.06701417587698254,0.0,1.0,2023,Melbourne,False
481,HAM,Mercedes,3.0,2.0,Finished,82.12049999999999,-1.0385000000000133,-0.2112477058176124,0.3719999999999999,3.0,2023,Melbourne,False
482,ALO,Aston Martin,4.0,3.0,Finished,82.025,-0.13949999999999818,-0.08980891630884735,0.4069999999999965,4.0,2023,Melbourne,False
483,STR,Aston Martin,6.0,4.0,Finished,82.1645,0.13949999999999818,-0.08815972857342162,0.5760000000000076,6.0,2023,Melbourne,False
484,PER,Red Bull Racing,20.0,5.0,Finished,81.9885,0.06349999999999056,-0.11425286772798482,,20.0,2023,Melbourne,False
485,NOR,McLaren,13.0,6.0,Finished,82.31649999999999,-0.4270000000000209,-0.08247715118351841,1.3870000000000005,13.0,2023,Melbourne,False
486,HUL,Haas F1 Team,10.0,7.0,Finished,82.438,-0.7874999999999943,-0.06400808389266992,1.0030000000000001,10.0,2023,Melbourne,False
487,PIA,McLaren,16.0,8.0,Finished,82.74350000000001,0.4270000000000209,-0.09608746957883191,1.7849999999999966,16.0,2023,Melbourne,False
488,ZHO,Alfa Romeo,17.0,9.0,Finished,83.23599999999999,-0.20350000000001955,-0.08382378586597491,1.808000000000007,17.0,2023,Melbourne,False
489,TSU,AlphaTauri,12.0,10.0,Finished,83.37049999999999,-0.7905000000000086,-0.07690707786269128,1.3670000000000044,12.0,2023,Melbourne,False
490,BOT,Alfa Romeo,19.0,11.0,Finished,83.43950000000001,0.20350000000001955,-0.0925791337911354,1.9819999999999993,19.0,2023,Melbourne,False
491,SAI,Ferrari,5.0,12.0,Finished,81.964,,-0.08595674381113334,0.5379999999999967,5.0,2023,Melbourne,False
492,GAS,Alpine,9.0,13.0,Retired,81.995,-0.08449999999999136,-0.08328084357706361,0.9429999999999978,9.0,2023,Melbourne,True
493,OCO,Alpine,11.0,14.0,Retired,82.0795,0.08449999999999136,-0.10523349118754768,1.0360000000000014,11.0,2023,Melbourne,True
494,DEV,AlphaTauri,15.0,15.0,Retired,84.161,0.7905000000000086,-0.0691256346919482,1.6029999999999944,15.0,2023,Melbourne,True
495,SAR,Williams,18.0,16.0,Retired,84.049,0.4100000000000108,-0.039597612451709,1.8250000000000028,18.0,2023,Melbourne,True
496,MAG,Haas F1 Team,14.0,17.0,Retired,83.2255,0.7874999999999943,-0.0867976314116983,1.3970000000000056,14.0,2023,Melbourne,True
497,RUS,Mercedes,2.0,18.0,Retired,83.159,1.0385000000000133,0.31313095238094996,0.2360000000000042,2.0,2023,Melbourne,True
498,ALB,Williams,8.0,19.0,Retired,83.639,-0.4100000000000108,,0.8769999999999953,8.0,2023,Melbourne,True
499,LEC,Ferrari,7.0,20.0,Retired,,,,0.6370000000000005,7.0,2023,Melbourne,True
